Date,NAV,NAVexCash,%NeC,NAVexAll,%NeA,Perf,PerfExCash,PerfExAll,,,,,,,,,,,,
04.07.2013,6342931.918,4833047.236,0.771502457,4833047.236,0.771502457,0,0.009494342,0.009494342,,5.113005785,105.1130058,-8.07774E-05,0.009449554,,,,,,,
05.07.2013,6346345.579,4834263.263,0.771566999,4834263.263,0.771566999,0,-8.07774E-05,-8.07774E-05,,6.037001661,106.0370017,0.0087905,-8.07807E-05,,,,,,,
08.07.2013,6388533.122,4874586.694,0.772986553,4874586.694,0.772986553,0.012277772,0.0087905,0.0087905,,7.134210556,107.1342106,0.010347415,0.008752088,,,,,,,
09.07.2013,6441995.805,4987323.729,0.783551844,4987323.729,0.783551844,0,0.010347415,0.010347415,,7.107759657,107.1077597,-0.000246895,0.010294247,,,,,,,
10.07.2013,6440745.455,4985594.611,0.783493028,4985594.611,0.783493028,0,-0.000246895,-0.000246895,,7.503736908,107.5037369,0.003696999,-0.000246925,,,,,,,
11.07.2013,6603804.321,5000734.33,0.766259686,5000734.33,0.766259686,0,0.003696999,0.003696999,,7.262835532,107.2628355,-0.002240865,0.003690182,,,,,,,
12.07.2013,6595866.962,4994661.069,0.766057943,4994661.069,0.766057943,0,-0.002240865,-0.002240865,,7.597824792,107.5978248,0.003123069,-0.00224338,,,,,,,
15.07.2013,6611587.722,5045772.242,0.771988326,5045772.242,0.771988326,0.015524937,0.003123069,0.003123069,,6.982049806,106.9820498,-0.005722932,0.003118203,,,,,,,
16.07.2013,6582278.948,5014339.216,0.770886482,5014339.216,0.770886482,0,-0.005722932,-0.005722932,,7.629491521,107.6294915,0.006051872,-0.00573937,,,,,,,
17.07.2013,6611738.424,5051345.664,0.77229935,5051345.664,0.77229935,0,0.006051872,0.006051872,,8.185524127,108.1855241,0.005166173,0.006033633,,,,,,,
18.07.2013,6633274.193,5133606.019,0.782031516,5133606.019,0.782031516,0,0.005166173,0.005166173,,7.859666135,107.8596661,-0.00301203,0.005152874,,,,,,,
19.07.2013,6620668.741,5165703.438,0.788468089,5165703.438,0.788468089,0,-0.00301203,-0.00301203,,7.817919825,107.8179198,-0.000387043,-0.003016575,,,,,,,
22.07.2013,6618469.648,5165314.22,0.788476344,5165314.22,0.788476344,5.73E-03,-3.87E-04,-0.000387043,,7.463873802,107.4638738,-0.00328374,-0.000387118,,,,,,,
23.07.2013,6575931.201,4965359.026,0.760486683,4965359.026,0.760486683,0,-0.00328374,-3.28E-03,,7.834964628,107.8349646,0.003453168,-0.003289143,,,,,,,
24.07.2013,6597355.06,5150582.195,0.78682314,5150582.195,0.78682314,0,0.003453168,0.003453168,,7.284236222,107.2842362,-0.005107141,0.00344722,,,,,,,
25.07.2013,6569679.043,5123731.83,0.786075241,5123731.83,0.786075241,0,-0.005107141,-0.005107141,,6.989946966,106.989947,-0.00274308,-0.005120227,,,,,,,
26.07.2013,6557678.668,5111340.186,0.785631907,5111340.186,0.785631907,0,-0.00274308,-0.00274308,,6.911415809,106.9114158,-0.000734005,-0.002746849,,,,,,,
29.07.2013,6554507.728,5107774.769,0.785514365,5107774.769,0.785514365,-0.007600228,-0.000734005,-0.000734005,,6.453652937,106.4536529,-0.004281702,-0.000734275,,,,,,,
30.07.2013,6532082.83,5084402.747,0.78474065,5084402.747,0.78474065,0,-0.004281702,-0.004281702,,6.110497457,106.1104975,-0.00322352,-0.004290895,,,,,,,
31.07.2013,6516154.892,5070514.521,0.784278241,5070514.521,0.784278241,0,-0.00322352,-0.00322352,,7.224683861,107.2246839,0.010500247,-0.003228727,,,,,,,
01.08.2013,6569423.428,5121502.896,0.785668545,5121502.896,0.785668545,0,0.010500247,0.010500247,,7.374916416,107.3749164,0.0014011,0.010445502,,,,,,,
02.08.2013,6588819.974,4939770.654,0.755483461,4939770.654,0.755483461,0,0.0014011,0.0014011,,7.454875611,107.4548756,0.000744673,0.00140012,,,,,,,
05.08.2013,6590557.066,4942328.342,0.755579071,4942328.342,0.755579071,0.003733487,0.000744673,0.000744673,,6.758052798,106.7580528,-0.006484795,0.000744396,,,,,,,
06.08.2013,6560448.102,4914330.138,0.754528368,4914330.138,0.754528368,0,-0.006484795,-0.006484795,,6.551023347,106.5510233,-0.00193924,-0.006505912,,,,,,,
07.08.2013,6647321.536,4905468.954,0.743140393,4905468.954,0.743140393,0,-0.00193924,-0.00193924,,6.903108521,106.9031085,0.003304381,-0.001941122,,,,,,,
08.08.2013,6615919.3,4808458.288,0.726801232,4808458.288,0.726801232,0,0.003304381,0.003304381,,7.109101532,107.1091015,0.001926913,0.003298934,,,,,,,
09.08.2013,6629183.482,4823080.474,0.727552721,4823080.474,0.727552721,0,0.001926913,0.001926913,,7.495613041,107.495613,0.003608578,0.001925059,,,,,,,
12.08.2013,6648315.262,4840180.205,0.728031096,4840180.205,0.728031096,-0.00152599,0.003608578,0.003608578,,8.32430424,108.3243042,0.00770907,0.003602082,,,,,,,
13.08.2013,6682402.517,4874267.48,0.729418423,4874267.48,0.729418423,0,0.00770907,0.00770907,,8.376378286,108.3763783,0.000480724,0.007679507,,,,,,,
14.08.2013,6683655.817,4875520.915,0.729469167,4875520.915,0.729469167,0,0.000480724,0.000480724,,7.113343712,107.1133437,-0.01165415,0.000480608,,,,,,,
15.08.2013,6626753.184,4827632.247,0.728506414,4827632.247,0.728506414,0,-0.01165415,-0.01165415,,6.607626286,106.6076263,-0.00472133,-0.011722592,,,,,,,
16.08.2013,6605013.176,4991302.184,0.755683909,4991302.184,0.755683909,0,-0.00472133,-0.00472133,,6.146480786,106.1464808,-0.004325633,-0.004732511,,,,,,,
19.08.2013,6636784.389,4971801.357,0.749128055,4971801.357,0.749128055,-0.003152164,-0.004325633,-0.004325633,,5.454779339,105.4547793,-0.00651648,-0.004335016,,,,,,,
20.08.2013,6601737.97,5108325.961,0.773785023,5108325.961,0.773785023,0,-0.00651648,-0.00651648,,4.994926686,104.9949267,-0.004360662,-0.006537805,,,,,,,
21.08.2013,6584205.495,5090793.413,0.773182654,5090793.413,0.773182654,0,-0.004360662,-0.004360662,,6.178555262,106.1785553,0.011273198,-0.004370197,,,,,,,
22.08.2013,6638591.653,5142012.698,0.774563783,5142012.698,0.774563783,0,0.011273198,0.011273198,,6.866057977,106.866058,0.006474968,0.011210129,,,,,,,
23.08.2013,6672171.04,5271900.91,0.790132774,5271900.91,0.790132774,0,0.006474968,0.006474968,,6.799559836,106.7995598,-0.000622257,0.006454095,,,,,,,
26.08.2013,6669635.977,5271042.78,0.790304441,5271042.78,0.790304441,0.001820621,-0.000622257,-0.000622257,,5.065827563,105.0658276,-0.016233515,-0.000622451,,,,,,,
27.08.2013,6633005.737,5350000.702,0.806572729,5350000.702,0.806572729,0,-0.016233515,-0.016233515,,5.168482224,105.1684822,0.000977051,-0.016366722,,,,,,,
28.08.2013,6637891.5,5387647.679,0.811650681,5387647.679,0.811650681,0,0.000977051,0.000977051,,5.774384721,105.7743847,0.005761256,0.000976574,,,,,,,
29.08.2013,6671391.719,5415623.838,0.811768214,5415623.838,0.811768214,0,0.005761256,0.005761256,,5.145713379,105.1457134,-0.005943512,0.005744723,,,,,,,
30.08.2013,6642497.154,5388251.082,0.81117854,5388251.082,0.81117854,0,-0.005943512,-0.005943512,,5.986481598,105.9864816,0.00799622,-0.005961245,,,,,,,
02.09.2013,6682203.793,5427514.948,0.812234255,5427514.948,0.812234255,-0.013582018,0.00799622,0.00799622,,6.022319653,106.0223197,0.000338138,0.007964419,,,,,,,
03.09.2013,6687714.178,5427498.173,0.811562521,5427498.173,0.811562521,0,0.000338138,0.000338138,,6.698368579,106.6983686,0.006376477,0.000338081,,,,,,,
04.09.2013,6714479.839,5454264.415,0.812313698,5454264.415,0.812313698,0,0.006376477,0.006376477,,7.408233749,107.4082337,0.006653009,0.006356234,,,,,,,
05.09.2013,6758606.791,5489971.635,0.812293411,5489971.635,0.812293411,0,0.006653009,0.006653009,,7.625072943,107.6250729,0.002018832,0.006630975,,,,,,,
06.09.2013,6777925.001,5504430.972,0.812111523,5504430.972,0.812111523,0,0.002018832,0.002018832,,7.848725244,107.8487252,0.002078069,0.002016797,,,,,,,
09.09.2013,6787263.579,5508807.472,0.811638961,5508807.472,0.811638961,0.019586929,0.002078069,0.002078069,,8.952003095,108.9520031,0.010229865,0.002075913,,,,,,,
10.09.2013,6843033.971,5559139.392,0.812379329,5559139.392,0.812379329,0,0.010229865,0.010229865,,8.98778812,108.9877881,0.000328448,0.010177894,,,,,,,
11.09.2013,6841927.747,5558033.542,0.812349004,5558033.542,0.812349004,0,0.000328448,0.000328448,,8.895411622,108.8954116,-0.000847586,0.000328394,,,,,,,
12.09.2013,6839583.549,5555081.715,0.812195761,5555081.715,0.812195761,0,-0.000847586,-0.000847586,,9.471777121,109.4717771,0.005292835,-0.000847945,,,,,,,
13.09.2013,6866129.339,5583713.268,0.813225696,5583713.268,0.813225696,0,0.005292835,0.005292835,,9.607832211,109.6078322,0.001242833,0.005278878,,,,,,,
16.09.2013,6874246.449,5586518.373,0.812673575,5586518.373,0.812673575,0.013219211,0.001242833,0.001242833,,9.920635319,109.9206353,0.002853839,0.001242061,,,,,,,
17.09.2013,6890829.201,5599995.358,0.812673637,5599995.358,0.812673637,0,0.002853839,0.002853839,,10.88134727,110.8813473,0.008740051,0.002849775,,,,,,,
18.09.2013,6940223.43,5640173.228,0.812678936,5640173.228,0.812678936,0,0.008740051,0.008740051,,10.31297691,110.3129769,-0.005125933,0.008702078,,,,,,,
19.09.2013,6906095.016,5545296.251,0.802956699,5545296.251,0.802956699,0,-0.005125933,-0.005125933,,9.520419385,109.5204194,-0.007184626,-0.005139116,,,,,,,
20.09.2013,7247641.074,5402734.2,0.745447353,5402734.2,0.745447353,0,-0.007184626,-0.007184626,,9.351610228,109.3516102,-0.001541349,-0.00721056,,,,,,,
23.09.2013,7160983.162,5399442.753,0.754008308,5399442.753,0.754008308,0.000563169,-0.001541349,-0.001541349,,9.420757354,109.4207574,0.000632338,-0.001542538,,,,,,,
24.09.2013,7162707.57,5401164.196,0.754067428,5401164.196,0.754067428,0,0.000632338,0.000632338,,9.322291616,109.3222916,-0.000899882,0.000632138,,,,,,,
25.09.2013,7161319.473,5399775.383,0.754019734,5399775.383,0.754019734,0,-0.000899882,-0.000899882,,9.593988847,109.5939888,0.002485287,-0.000900287,,,,,,,
26.09.2013,7173992.456,5409717.49,0.754073481,5409717.49,0.754073481,0,0.002485287,0.002485287,,8.829336265,108.8293363,-0.00697714,0.002482203,,,,,,,
27.09.2013,7133998.738,5378133.799,0.753873662,5378133.799,0.753873662,0,-0.00697714,-0.00697714,,8.0504733,108.0504733,-0.007156737,-0.007001594,,,,,,,
30.09.2013,7102389.685,5345901.287,0.752690548,5345901.287,0.752690548,-0.003189493,-0.007156737,-0.007156737,,8.699386854,108.6993869,0.006005652,-0.00718247,,,,,,,
01.10.2013,7126666.993,5369527.425,0.753441455,5369527.425,0.753441455,0,0.006005652,0.006005652,,7.935180326,107.9351803,-0.007030458,0.00598769,,,,,,,
02.10.2013,7088529.026,5450538.005,0.768923708,5450538.005,0.768923708,0,-0.007030458,-0.007030458,,6.880602544,106.8806025,-0.009770473,-0.007055289,,,,,,,
03.10.2013,7041599.75,5405152.221,0.767602934,5405152.221,0.767602934,0,-0.009770473,-0.009770473,,7.448233167,107.4482332,0.005310885,-0.009818517,,,,,,,
04.10.2013,7066317.362,5584749.268,0.790333784,5584749.268,0.790333784,0,0.005310885,0.005310885,,6.896054231,106.8960542,-0.005139023,0.005296832,,,,,,,
07.10.2013,7047697.511,5566129.69,0.789779859,5566129.69,0.789779859,-0.009787314,-0.005139023,-0.005139023,,5.601869517,105.6018695,-0.012106946,-0.005152273,,,,,,,
08.10.2013,6988748.074,5507179.332,0.788006644,5507179.332,0.788006644,0,-0.012106946,-0.012106946,,5.584646846,105.5846468,-0.000163091,-0.012180832,,,,,,,
09.10.2013,6991577.324,5506410.079,0.787577683,5506410.079,0.787577683,0,-0.000163091,-0.000163091,,7.898463513,107.8984635,0.021914329,-0.000163104,,,,,,,
10.10.2013,7090274.121,5698016.79,0.803638358,5698016.79,0.803638358,0,0.021914329,0.021914329,,8.195089304,108.1950893,0.00274912,0.021677661,,,,,,,
11.10.2013,6993466.73,5707808.929,0.816162997,5707808.929,0.816162997,0,0.00274912,0.00274912,,8.704453375,108.7044534,0.00470783,0.002745348,,,,,,,
14.10.2013,7526735.306,5731559.489,0.761493412,5731559.489,0.761493412,0.005132104,0.00470783,0.00470783,,9.112597285,109.1125973,0.00375462,0.004696783,,,,,,,
15.10.2013,7556204.768,5759633.643,0.76223897,5759633.643,0.76223897,0,0.00375462,0.00375462,,9.647289197,109.6472892,0.004900368,0.003747589,,,,,,,
16.10.2013,7571857.78,5775287.812,0.76273052,5775287.812,0.76273052,0,0.004900368,0.004900368,,10.10214195,110.102142,0.004148326,0.004888401,,,,,,,
17.10.2013,7583518.56,5790696.915,0.763589698,5790696.915,0.763589698,0,0.004148326,0.004148326,,10.84450217,110.8445022,0.006742468,0.004139746,,,,,,,
18.10.2013,7566320.905,5829034.969,0.770392241,5829034.969,0.770392241,0,0.006742468,0.006742468,,11.50810141,111.5081014,0.005986758,0.00671984,,,,,,,
21.10.2013,7600223.441,5862937.525,0.77141646,5862937.525,0.77141646,0.017965204,0.005986758,0.005986758,,11.98586632,111.9858663,0.004284576,0.005968909,,,,,,,
22.10.2013,7615825.188,5881551.642,0.77228034,5881551.642,0.77228034,0,0.004284576,0.004284576,,11.98888702,111.988887,2.69739E-05,0.004275423,,,,,,,
23.10.2013,7565963.715,5883347.155,0.777607062,5883347.155,0.777607062,0.00E+00,2.70E-05,2.69739E-05,,12.72479815,112.7247982,0.006571287,2.69736E-05,,,,,,,
24.10.2013,7651383.059,5823461.879,0.761099264,5823461.879,0.761099264,0,0.006571287,6.57E-03,,13.23556808,113.2355681,0.004531123,0.00654979,,,,,,,
25.10.2013,7674831.446,5846910.615,0.761829172,5846910.615,0.761829172,0,0.004531123,0.004531123,,13.57777971,113.5777797,0.003022121,0.004520888,,,,,,,
28.10.2013,8372990.839,5862978.537,0.700225148,5862978.537,0.700225148,0.014954486,0.003022121,0.003022121,,13.91033288,113.9103329,0.002927977,0.003017564,,,,,,,
29.10.2013,8385218.877,5875206.639,0.700662307,5875206.639,0.700662307,0,0.002927977,0.002927977,,13.68422692,113.6842269,-0.001984947,0.002923699,,,,,,,
30.10.2013,8381784.479,5867494.975,0.700029372,5867494.975,0.700029372,0,-0.001984947,-0.001984947,,14.24776591,114.2477659,0.004957055,-0.001986919,,,,,,,
31.10.2013,8422115.731,5871508.347,0.697154299,5871508.347,0.697154299,0,0.004957055,0.004957055,,14.45077027,114.4507703,0.001776878,0.004944809,,,,,,,
01.11.2013,8462579.602,6026997.25,0.712193892,6026997.25,0.712193892,0,0.001776878,0.001776878,,14.98125872,114.9812587,0.00463508,0.001775301,,,,,,,
04.11.2013,8423949.31,6050018.103,0.718192623,6050018.103,0.718192623,0.009426192,0.00463508,0.00463508,,14.89092618,114.8909262,-0.000785628,0.004624371,,,,,,,
05.11.2013,8416176.989,6427232.505,0.763675968,6427232.505,0.763675968,0,-0.000785628,-0.000785628,,15.55979527,115.5597953,0.005821775,-0.000785937,,,,,,,
06.11.2013,8452763.959,6437949.105,0.761638326,6437949.105,0.761638326,0,0.005821775,0.005821775,,15.47440816,115.4744082,-0.0007389,0.005804894,,,,,,,
07.11.2013,8464391.123,6509855.463,0.769087239,6509855.463,0.769087239,0,-0.0007389,-0.0007389,,15.98762288,115.9876229,0.004444402,-0.000739173,,,,,,,
08.11.2013,8633575.529,6530500.322,0.756407407,6530500.322,0.756407407,0,0.004444402,0.004444402,,15.50469334,115.5046933,-0.00416363,0.004434555,,,,,,,
11.11.2013,8601307.077,6487043.912,0.754192732,6487043.912,0.754192732,0.010698096,-0.00416363,-0.00416363,,14.9875484,114.9875484,-0.004477263,-0.004172322,,,,,,,
12.11.2013,8572405.304,6459487.278,0.753520986,6459487.278,0.753520986,0,-0.004477263,-0.004477263,,15.40253989,115.4025399,0.003609012,-0.004487316,,,,,,,
13.11.2013,8584377.11,6299618.794,0.757005785,6299618.794,0.757005785,0,0.003609012,0.003609012,,15.86699078,115.8669908,0.004024616,0.003602516,,,,,,,
14.11.2013,8602829.422,6369336.799,0.763883676,6369336.799,0.763883676,0,0.004024616,0.004024616,,16.16348198,116.163482,0.002558893,0.004016539,,,,,,,
15.11.2013,8620373.938,6386490.174,0.764390564,6386490.174,0.764390564,0,0.002558893,0.002558893,,15.96436476,115.9643648,-0.001714112,0.002555624,,,,,,,
18.11.2013,8611811.129,6376802.295,0.764117051,6376802.295,0.764117051,0.000269107,-0.001714112,-0.001714112,,15.59292054,115.5929205,-0.003203089,-0.001715583,,,,,,,
19.11.2013,8591218.148,6357784.362,0.763578275,6357784.362,0.763578275,0,-0.003203089,-0.003203089,,15.80588883,115.8058888,0.001842399,-0.00320823,,,,,,,
20.11.2013,8605672.886,6371789.188,0.763975269,6371789.188,0.763975269,0,0.001842399,0.001842399,,16.09464748,116.0946475,0.002493471,0.001840704,,,,,,,
21.11.2013,8624152.223,6383214.938,0.763603934,6383214.938,0.763603934,0,0.002493471,0.002493471,,16.04249785,116.0424979,-0.000449199,0.002490368,,,,,,,
22.11.2013,9183667.067,6375415.205,0.714850676,6375415.205,0.714850676,0,-0.000449199,-0.000449199,,16.24621467,116.2462147,0.001755536,-0.0004493,,,,,,,
25.11.2013,9185506.807,6689374.936,0.749993664,6689374.936,0.749993664,-0.001255493,0.001755536,0.001755536,,15.37544918,115.3754492,-0.0074907,0.001753997,,,,,,,
26.11.2013,9132291.857,6639111.702,0.748696842,6639111.702,0.748696842,0,-0.0074907,-0.0074907,,15.80764876,115.8076488,0.003746027,-0.007518896,,,,,,,
27.11.2013,9157178.045,6661015.221,0.749182217,6661015.221,0.749182217,0,0.003746027,0.003746027,,16.01808936,116.0180894,0.001817156,0.003739028,,,,,,,
28.11.2013,8890147.713,6667836.646,0.773251267,6667836.646,0.773251267,0,0.001817156,0.001817156,,15.99678725,115.9967873,-0.00018361,0.001815507,,,,,,,
29.11.2013,9439576.003,6671304.71,0.727315723,6671304.71,0.727315723,0,-0.00018361,-0.00018361,,15.43050616,115.4305062,-0.004881869,-0.000183627,,,,,,,
02.12.2013,12051129.28,6781030.739,0.575401709,6781030.739,0.575401709,0.000808117,-0.004881869,-0.004881869,,13.93404912,113.9340491,-0.012964138,-0.004893824,,,,,,,
03.12.2013,11984227.54,6718674.467,0.573143117,6718674.467,0.573143117,0,-0.012964138,-0.012964138,,13.58321445,113.5832145,-0.003079279,-0.013048906,,,,,,,
04.12.2013,11968278.61,6703895.669,0.572604291,6703895.669,0.572604291,0,-0.003079279,-0.003079279,,12.29120689,112.2912069,-0.011374987,-0.003084029,,,,,,,
05.12.2013,11771952.44,6510852.37,0.565485327,6510852.37,0.565485327,0,-0.011374987,-0.011374987,,13.4970284,113.4970284,0.010738343,-0.011440177,,,,,,,
06.12.2013,11816892.72,6553644.978,0.567088253,6553644.978,0.567088253,0,0.010738343,0.010738343,,13.57099903,113.570999,0.000651741,0.010681097,,,,,,,
09.12.2013,11812982.77,6549764.84,0.566984079,6549764.84,0.566984079,-0.013726898,0.000651741,0.000651741,,12.5488907,112.5488907,-0.00899973,0.000651528,,,,,,,
10.12.2013,11813924.91,7674876.746,0.656948263,7674876.746,0.656948263,0,-0.00899973,-0.00899973,,11.21713305,111.2171331,-0.011832703,-0.009040472,,,,,,,
11.12.2013,11753215.44,7614737.234,0.655173171,7614737.234,0.655173171,0,-0.011832703,-0.011832703,,10.23117171,110.2311717,-0.008865193,-0.011903267,,,,,,,
12.12.2013,11695664.36,7564987.741,0.654051839,7564987.741,0.654051839,0,-0.008865193,-0.008865193,,10.24110024,110.2411002,9.00701E-05,-0.008904723,,,,,,,
13.12.2013,12919643.92,7578873.84,0.592544351,7578873.84,0.592544351,0.00E+00,9.00701E-05,9.00701E-05,,11.6820479,111.6820479,0.013070875,9.0066E-05,,,,,,,
16.12.2013,12992971.97,8958720.021,0.696518349,8958720.021,0.696518349,-0.018193396,0.013070875,0.013070875,,10.91378388,110.9137839,-0.006879029,0.012986188,,,,,,,
17.12.2013,12944904.18,8911667.929,0.695404733,8911667.929,0.695404733,0,-0.006879029,-0.006879029,,12.47703922,112.4770392,0.014094329,-0.006902798,,,,,,,
18.12.2013,13027431.11,8993055.046,0.697326975,8993055.046,0.697326975,0,0.014094329,0.014094329,,13.94891369,113.9489137,0.013085999,0.013995927,,,,,,,
19.12.2013,13133188.69,9096719.357,0.699755482,9096719.357,0.699755482,0,0.013085999,0.013085999,,14.52158276,114.5215828,0.005025665,0.013001117,,,,,,,
20.12.2013,13357983.51,9127602.5,0.690229474,9127602.5,0.690229474,0,0.005025665,0.005025665,,15.5847498,115.5847498,0.009283552,0.005013079,,,,,,,
23.12.2013,13623905.24,9195663.441,0.681720455,9195663.441,0.681720455,0.025850088,0.009283552,0.009283552,,16.21506127,116.2150613,0.005453241,0.009240724,,,,,,,
24.12.2013,13667181.62,9238939.523,0.682738317,9238939.523,0.682738317,0,0.005453241,0.005453241,,15.90354376,115.9035438,-0.002680526,0.005438426,,,,,,,
25.12.2013,13642054.53,9213812.673,0.682148123,9213812.673,0.682148123,0,-0.002680526,-0.002680526,,16.55022672,116.5502267,0.005579493,-0.002684125,,,,,,,
26.12.2013,13687019.14,9257177.572,0.683084675,9257177.572,0.683084675,0,0.005579493,0.005579493,,17.36119943,117.3611994,0.006958139,0.005563985,,,,,,,
27.12.2013,11941261.14,9310038.773,0.788669881,9310038.773,0.788669881,0,0.006958139,0.006958139,,16.97627881,116.9762788,-0.003279795,0.006934043,,,,,,,
30.12.2013,13605285.5,9281006.923,0.689063782,9281006.923,0.689063782,0.017973266,-0.003279795,-0.003279795,,17.52063997,117.52064,0.004653603,-0.003285185,,,,,,,
31.12.2013,13641446.48,9317167.756,0.689896331,9317167.756,0.689896331,0,0.004653603,0.004653603,,17.60604533,117.6060453,0.000726726,0.004642808,,,,,,,
01.01.2014,13648316.55,9324038.192,0.690054009,9324038.192,0.690054009,0,0.000726726,0.000726726,,16.45367477,116.4536748,-0.009798566,0.000726463,,,,,,,
02.01.2014,13581219,9256243.897,0.688429722,9256243.897,0.688429722,0,-0.009798566,-0.009798566,,17.08469348,117.0846935,0.005418624,-0.009846888,,,,,,,
03.01.2014,13631620.21,9305714.16,0.689565095,9305714.16,0.689565095,0,0.005418624,0.005418624,,16.30883359,116.3088336,-0.006626484,0.005403996,,,,,,,
06.01.2014,13577716.7,9252178.755,0.688335851,9252178.755,0.688335851,-0.001774465,-0.006626484,-0.006626484,,17.10656782,117.1065678,0.006858759,-0.006648537,,,,,,,
07.01.2014,13621883.37,9295251.4,0.689331383,9295251.4,0.689331383,0,0.006858759,0.006858759,,17.13464607,117.1346461,0.000239767,0.006835344,,,,,,,
08.01.2014,13618838.42,9292001.026,0.68925648,9292001.026,0.68925648,0,0.000239767,0.000239767,,16.317395,116.317395,-0.006977023,0.000239738,,,,,,,
09.01.2014,13558289.23,9229818.197,0.687701257,9229818.197,0.687701257,0,-0.006977023,-0.006977023,,16.60302993,116.6030299,0.002455651,-0.007001476,,,,,,,
10.01.2014,13574366.46,9245440.78,0.688074904,9245440.78,0.688074904,0,0.002455651,0.002455651,,16.40452863,116.4045286,-0.001702368,0.002452641,,,,,,,
13.01.2014,13628653.27,9298996.316,0.68929453,9298996.316,0.68929453,-0.003110835,-0.001702368,-0.001702368,,17.62998766,117.6299877,0.010527589,-0.001703819,,,,,,,
14.01.2014,13658807.61,9462169.931,0.699835087,9462169.931,0.699835087,0,0.010527589,0.010527589,,18.99657033,118.9965703,0.011617638,0.01047256,,,,,,,
15.01.2014,13750272.83,9812142.66,0.720916767,9812142.66,0.720916767,0,0.011617638,0.011617638,,18.97910853,118.9791085,-0.000146742,0.011550672,,,,,,,
16.01.2014,13755383.9,9699102.973,0.712339253,9699102.973,0.712339253,0.00E+00,-0.000146742,-0.000146742,,19.48409366,119.4840937,0.004244318,-0.000146753,,,,,,,
17.01.2014,13782322.44,9759492.913,0.715390279,9759492.913,0.715390279,0,0.004244318,0.004244318,,19.53667181,119.5366718,0.000440043,0.004235336,,,,,,,
20.01.2014,16670052.92,9765158.073,0.590755556,9765158.073,0.590755556,0.017564194,0.000440043,0.000440043,,19.57086055,119.5708606,0.00028601,0.000439946,,,,,,,
21.01.2014,16664379.55,10055670.48,0.60853934,10055670.48,0.60853934,0,0.00028601,0.00028601,,19.33764377,119.3376438,-0.001950448,0.00028597,,,,,,,
22.01.2014,16642674.53,10033491.21,0.608002448,10033491.21,0.608002448,0,-0.001950448,-0.001950448,,17.43115389,117.4311539,-0.015975595,-0.001952353,,,,,,,
23.01.2014,16507046.74,10462355,0.639189868,10462355,0.639189868,0,-0.015975595,-0.015975595,,14.01928969,114.0192897,-0.029054166,-0.016104581,,,,,,,
24.01.2014,16285498.09,10250388.98,0.634700895,10250388.98,0.634700895,0,-0.029054166,-0.029054166,,13.33603482,113.3360348,-0.00599245,-0.029484596,,,,,,,
27.01.2014,15970041.19,10205039.13,0.644435101,10205039.13,0.644435101,-0.029527732,-0.00599245,-0.00599245,,13.69594787,113.6959479,0.003175628,-0.006010477,,,,,,,
28.01.2014,15990874.77,10324903.87,0.651185194,10324903.87,0.651185194,0,0.003175628,0.003175628,,12.90894863,112.9089486,-0.006921964,0.003170596,,,,,,,
29.01.2014,15933905.3,10441122.45,0.660401046,10441122.45,0.660401046,0,-0.006921964,-0.006921964,,13.7269716,113.7269716,0.007244979,-0.006946032,,,,,,,
30.01.2014,15996590.63,10504362.41,0.661740749,10504362.41,0.661740749,0,0.007244979,0.007244979,,13.80029158,113.8002916,0.000644702,0.00721886,,,,,,,
31.01.2014,16018347.37,10524093.61,0.662151102,10524093.61,0.662151102,0,0.000644702,0.000644702,,11.42765402,111.427654,-0.020849134,0.000644494,,,,,,,
03.02.2014,15838419.45,10721460.44,0.682372861,10721460.44,0.682372861,-0.000722282,-0.020849134,-0.020849134,,11.37687345,111.3768735,-0.000455727,-0.021069546,,,,,,,
04.02.2014,15847678.07,10709137.62,0.680965976,10709137.62,0.680965976,0.00E+00,-4.56E-04,-0.000455727,,11.33855764,111.3385576,-0.000344019,-0.000455831,,,,,,,
05.02.2014,15835461.99,10699051.25,0.680761227,10699051.25,0.680761227,0.00E+00,-0.000344019,-3.44E-04,,12.97681478,112.9768148,0.014714194,-0.000344079,,,,,,,
06.02.2014,15949932.67,10805694.43,0.682698519,10805694.43,0.682698519,0,0.014714194,0.014714194,,14.36776797,114.367768,0.012311846,0.014606991,,,,,,,
07.02.2014,16046137.45,10905208.07,0.684690329,10905208.07,0.684690329,0,0.012311846,0.012311846,,14.59090245,114.5909025,0.001951026,0.012236672,,,,,,,
10.02.2014,16063965.04,10923120.91,0.685050393,10923120.91,0.685050393,0.003704373,0.001951026,0.001951026,,16.50923713,116.5092371,0.016740724,0.001949125,,,,,,,
11.02.2014,16205311.54,11223163.58,0.697782075,11223163.58,0.697782075,0,0.016740724,0.016740724,,17.66799075,117.6679908,0.009945594,0.016602143,,,,,,,
12.02.2014,16301832.91,11571761.67,0.715229732,11571761.67,0.715229732,0,0.009945594,0.009945594,,17.22824568,117.2282457,-0.003737168,0.009896463,,,,,,,
13.02.2014,16246501.22,11510215.09,0.714187724,11510215.09,0.714187724,0,-0.003737168,-0.003737168,,18.05956192,118.0595619,0.007091433,-0.003744169,,,,,,,
14.02.2014,16316027.77,11576390.31,0.715356043,11576390.31,0.715356043,0,0.007091433,0.007091433,,18.28198057,118.2819806,0.001883953,0.007066407,,,,,,,
